datetime,steps,distance_m,calories,speed,date,day_of_week
2023-01-08 09:46:00.927,1.285265,36.589996,oKa26H1Zgm,642.52997,2023-01-08,Sunday
2023-01-08 09:46:00.928,1.1774639,49.379997,oKa26H1Zgm,846.56995,2023-01-08,Sunday
2023-01-08 09:46:00.928,1.2326194,59.649986,oKa26H1Zgm,1037.44,2023-01-08,Sunday
2023-01-08 09:46:00.928,1.248779,41.739998,oKa26H1Zgm,728.99,2023-01-08,Sunday
2023-01-08 09:46:00.928,1.2446032,58.789997,oKa26H1Zgm,1018.21,2023-01-08,Sunday
2023-01-08 09:46:00.928,1.2163247,38.39,oKa26H1Zgm,639.70996,2023-01-08,Sunday
2023-01-08 09:46:00.929,1.3672456,109.52,oKa26H1Zgm,1944.33,2023-01-08,Sunday
2023-01-08 09:46:00.929,1.19295,117.80999,oKa26H1Zgm,2014.4199,2023-01-08,Sunday
2023-01-08 09:46:00.929,1.3168671,62.819996,oKa26H1Zgm,1093.32,2023-01-08,Sunday
2023-01-08 09:46:00.929,1.3105556,65.76,oKa26H1Zgm,1151.3,2023-01-08,Sunday
2023-01-08 09:46:00.930,1.2948678,173.29999,oKa26H1Zgm,3026.18,2023-01-08,Sunday
2023-01-08 09:46:00.930,1.2145866,46.209995,oKa26H1Zgm,799.58,2023-01-08,Sunday
2023-01-08 09:46:00.930,1.1910272,40.619995,oKa26H1Zgm,695.85,2023-01-08,Sunday
2023-01-08 09:46:00.930,1.4359144,32.64,oKa26H1Zgm,567.3,2023-01-08,Sunday
2023-01-08 09:46:00.930,1.2651936,51.119995,oKa26H1Zgm,889.64,2023-01-08,Sunday
2023-01-08 09:46:00.931,1.3276546,133.68,oKa26H1Zgm,2349.04,2023-01-08,Sunday
2023-01-08 09:46:00.931,1.1349292,84.96999,oKa26H1Zgm,1419.02,2023-01-08,Sunday
2023-01-08 09:46:00.931,1.2656213,77.97,oKa26H1Zgm,1338.76,2023-01-08,Sunday
2023-01-08 09:46:00.931,1.2085209,65.28,oKa26H1Zgm,1110.4299,2023-01-08,Sunday
2023-01-08 09:46:00.931,1.1953616,37.289997,oKa26H1Zgm,637.19,2023-01-08,Sunday
2023-01-08 09:46:00.931,1.3695465,165.42998,oKa26H1Zgm,2958.1401,2023-01-08,Sunday
2023-01-08 09:46:00.932,1.3765014,46.589996,oKa26H1Zgm,823.13,2023-01-08,Sunday
2023-01-08 09:46:00.932,1.2053138,107.78999,oKa26H1Zgm,1865.1401,2023-01-08,Sunday
2023-01-08 09:46:00.932,1.2683729,51.92,oKa26H1Zgm,852.27997,2023-01-08,Sunday
2023-01-08 09:46:00.932,1.2405462,111.039986,oKa26H1Zgm,1923.0099,2023-01-08,Sunday
2023-01-08 09:46:00.932,1.2085207,89.07,oKa26H1Zgm,1536.3901,2023-01-08,Sunday
2023-01-08 09:46:00.933,1.2128915,11.74,oKa26H1Zgm,203.29999,2023-01-08,Sunday
2023-01-08 09:46:00.933,1.2467984,50.66,oKa26H1Zgm,873.77997,2023-01-08,Sunday
2023-01-08 09:46:00.933,1.3514782,56.99,oKa26H1Zgm,1009.19995,2023-01-08,Sunday
2023-01-08 09:46:00.933,1.2971414,113.9,oKa26H1Zgm,2018.5599,2023-01-08,Sunday
2023-01-08 09:46:00.934,1.2687799,137.26999,oKa26H1Zgm,2367.86,2023-01-08,Sunday
2023-01-08 09:46:00.934,1.2326692,181.09999,oKa26H1Zgm,3141.5798,2023-01-08,Sunday
2023-01-08 09:46:00.934,1.1851705,44.899998,oKa26H1Zgm,764.93994,2023-01-08,Sunday
2023-01-08 09:46:00.935,1.3353184,48.999996,oKa26H1Zgm,862.99994,2023-01-08,Sunday
2023-01-08 09:46:00.935,1.3660986,176.46997,oKa26H1Zgm,3149.7102,2023-01-08,Sunday
2023-01-08 09:46:00.935,1.1351941,58.95,oKa26H1Zgm,990.32,2023-01-08,Sunday
2023-01-08 09:46:00.935,1.2456692,108.25998,oKa26H1Zgm,1857.08,2023-01-08,Sunday
2023-01-08 09:46:00.936,1.2375399,62.109993,oKa26H1Zgm,1087.8099,2023-01-08,Sunday
2023-01-08 09:46:00.936,1.1241536,75.34,oKa26H1Zgm,1264.73,2023-01-08,Sunday
2023-01-08 09:46:00.936,1.2422496,103.959984,oKa26H1Zgm,1804.22,2023-01-08,Sunday
2023-01-08 09:46:00.936,1.4849039,141.47997,oKa26H1Zgm,2596.03,2023-01-08,Sunday
2023-01-08 09:46:00.937,1.2636579,41.879997,oKa26H1Zgm,720.77997,2023-01-08,Sunday
2023-01-08 09:46:00.938,1.3603568,45.68,oKa26H1Zgm,789.75995,2023-01-08,Sunday
2023-01-08 09:46:00.938,1.3140863,71.27999,oKa26H1Zgm,1243.75,2023-01-08,Sunday
2023-01-08 09:46:00.938,1.2538908,96.579994,oKa26H1Zgm,1682.26,2023-01-08,Sunday
2023-01-08 09:46:00.938,1.2916745,126.40999,oKa26H1Zgm,2196.73,2023-01-08,Sunday
2023-01-08 09:46:00.939,1.2929147,71.84,oKa26H1Zgm,1249.87,2023-01-08,Sunday
2023-01-08 09:46:00.939,1.2196938,22.560001,oKa26H1Zgm,386.16,2023-01-08,Sunday
2023-01-08 09:46:00.939,1.2261238,29.229998,oKa26H1Zgm,498.03998,2023-01-08,Sunday
2023-01-08 09:46:00.939,1.2148057,10.71,oKa26H1Zgm,181.62,2023-01-08,Sunday
2023-01-08 09:46:00.940,1.2808883,15.969999,oKa26H1Zgm,270.12,2023-01-08,Sunday
2023-01-08 09:46:00.940,1.3474901,119.09999,oKa26H1Zgm,2121.18,2023-01-08,Sunday
2023-01-08 09:46:00.940,1.2532035,79.81998,oKa26H1Zgm,1389.5898,2023-01-08,Sunday
2023-01-08 09:46:00.940,1.3267854,160.96997,oKa26H1Zgm,2790.9001,2023-01-08,Sunday
2023-01-08 09:46:00.941,1.3539678,138.10999,oKa26H1Zgm,2410.2998,2023-01-08,Sunday
2023-01-08 09:46:00.941,1.288131,43.929996,oKa26H1Zgm,769.14,2023-01-08,Sunday
2023-01-08 09:46:00.941,1.2715207,30.08,oKa26H1Zgm,526.1,2023-01-08,Sunday
2023-01-08 09:46:00.941,1.3076293,3.2700002,oKa26H1Zgm,57.509995,2023-01-08,Sunday
2023-01-08 09:46:00.941,1.2759792,68.25,oKa26H1Zgm,1190.16,2023-01-08,Sunday
2023-01-08 09:46:00.942,1.1984805,11.28,oKa26H1Zgm,186.39,2023-01-08,Sunday
2023-01-08 09:46:00.942,1.2408832,81.15999,oKa26H1Zgm,1409.5701,2023-01-08,Sunday
2023-01-08 09:46:00.942,1.3375286,54.819992,oKa26H1Zgm,956.9499,2023-01-08,Sunday
2023-01-08 09:46:00.942,1.2853926,127.199974,oKa26H1Zgm,2246.7402,2023-01-08,Sunday
2023-01-08 09:46:00.943,1.2934527,9.179999,oKa26H1Zgm,159.85,2023-01-08,Sunday
2023-01-08 09:46:00.943,1.2448969,23.759998,oKa26H1Zgm,414.36002,2023-01-08,Sunday
2023-01-08 09:46:00.943,1.1969256,42.28,oKa26H1Zgm,729.77,2023-01-08,Sunday
2023-01-08 09:46:00.943,1.134347,2.8400002,oKa26H1Zgm,48.07,2023-01-08,Sunday
2023-01-08 09:46:00.943,1.2951227,322.55997,oKa26H1Zgm,5744.22,2023-01-08,Sunday
2023-01-08 09:46:00.944,1.2028708,28.379997,oKa26H1Zgm,483.79993,2023-01-08,Sunday
2023-01-08 09:46:00.944,1.3006451,112.45999,oKa26H1Zgm,1979.76,2023-01-08,Sunday
2023-01-08 09:46:00.944,1.3215182,61.819992,oKa26H1Zgm,1087.27,2023-01-08,Sunday
2023-01-08 09:46:00.944,1.3539575,92.46999,oKa26H1Zgm,1610.83,2023-01-08,Sunday
2023-01-08 09:46:00.945,1.2891572,115.23998,oKa26H1Zgm,2029.8401,2023-01-08,Sunday
2023-01-08 09:46:00.945,1.244538,197.22998,oKa26H1Zgm,3407.92,2023-01-08,Sunday
2023-01-08 09:46:00.945,1.181537,102.52,oKa26H1Zgm,1758.3201,2023-01-08,Sunday
2023-01-08 09:46:00.945,1.2363471,68.55999,oKa26H1Zgm,1202.6,2023-01-08,Sunday
2023-01-08 09:46:00.946,1.2677234,62.859993,oKa26H1Zgm,1095.63,2023-01-08,Sunday
2023-01-08 09:46:00.946,1.5933483,118.95999,VfS0qUERdZ,2539.23,2023-01-08,Sunday
2023-01-08 09:46:00.946,1.5479274,110.60999,VfS0qUERdZ,2326.85,2023-01-08,Sunday
2023-01-08 09:46:00.946,2.3254194,734.24,VfS0qUERdZ,11592.84,2023-01-08,Sunday
2023-01-08 09:46:00.946,1.6409271,153.98999,VfS0qUERdZ,3270.74,2023-01-08,Sunday
2023-01-08 09:46:00.947,1.5845369,314.47998,VfS0qUERdZ,6812.46,2023-01-08,Sunday
2023-01-08 09:46:00.947,1.5825146,256.88998,VfS0qUERdZ,5580.77,2023-01-08,Sunday
2023-01-08 09:46:00.947,1.6484573,96.979996,VfS0qUERdZ,2006.92,2023-01-08,Sunday
2023-01-08 09:46:00.948,1.6764333,111.99,VfS0qUERdZ,2393.08,2023-01-08,Sunday
2023-01-08 09:46:00.948,1.5634735,205.31,VfS0qUERdZ,4428.45,2023-01-08,Sunday
2023-01-08 09:46:00.948,1.6023008,186.68,VfS0qUERdZ,4084.59,2023-01-08,Sunday
2023-01-08 09:46:00.949,1.6707929,110.15,VfS0qUERdZ,2356.79,2023-01-08,Sunday
2023-01-08 09:46:00.949,1.6043175,128.65999,VfS0qUERdZ,2812.61,2023-01-08,Sunday
2023-01-08 09:46:00.950,2.1629972,539.6498,VfS0qUERdZ,8613.751,2023-01-08,Sunday
2023-01-08 09:46:00.950,1.6394739,63.749996,VfS0qUERdZ,1131.4,2023-01-08,Sunday
2023-01-08 09:46:00.950,1.5152705,100.57,VfS0qUERdZ,1757.88,2023-01-08,Sunday
2023-01-08 09:46:00.951,1.6078324,162.19,VfS0qUERdZ,2761.27,2023-01-08,Sunday
2023-01-08 09:46:00.951,1.5109282,298.47998,VfS0qUERdZ,5273.8,2023-01-08,Sunday
2023-01-08 09:46:00.951,1.5388433,129.92,VfS0qUERdZ,2230.28,2023-01-08,Sunday
2023-01-08 09:46:00.951,1.5122279,247.78998,VfS0qUERdZ,4391.55,2023-01-08,Sunday
2023-01-08 09:46:00.952,1.6037334,160.78,VfS0qUERdZ,2758.62,2023-01-08,Sunday
2023-01-08 09:46:00.952,1.5216844,180.9,VfS0qUERdZ,3139.84,2023-01-08,Sunday
2023-01-08 09:46:00.952,1.5491365,167.0,VfS0qUERdZ,2900.35,2023-01-08,Sunday
2023-01-08 09:46:00.952,1.745238,188.95999,VfS0qUERdZ,2890.28,2023-01-08,Sunday
2023-01-08 09:46:00.953,1.588031,202.22,VfS0qUERdZ,3500.41,2023-01-08,Sunday
2023-01-08 09:46:00.953,1.5764093,264.22998,VfS0qUERdZ,4675.37,2023-01-08,Sunday
2023-01-08 09:46:00.953,1.5626248,259.52,VfS0qUERdZ,4505.77,2023-01-08,Sunday
2023-01-08 09:46:00.954,1.5115819,137.04,VfS0qUERdZ,2429.6,2023-01-08,Sunday
2023-01-08 09:46:00.954,1.5232522,121.60999,VfS0qUERdZ,2090.81,2023-01-08,Sunday
2023-01-08 09:46:00.955,1.5300369,204.20999,VfS0qUERdZ,3555.81,2023-01-08,Sunday
2023-01-08 09:46:00.955,1.4922782,304.93997,VfS0qUERdZ,5549.1997,2023-01-08,Sunday
2023-01-08 09:46:00.955,1.5881704,87.64,VfS0qUERdZ,1504.97,2023-01-08,Sunday
2023-01-08 09:46:00.955,1.5255578,141.90999,VfS0qUERdZ,2384.39,2023-01-08,Sunday
2023-01-08 09:46:00.956,1.718811,62.09,VfS0qUERdZ,1029.56,2023-01-08,Sunday
2023-01-08 09:46:00.956,1.49172,67.93,VfS0qUERdZ,1166.49,2023-01-08,Sunday
2023-01-08 09:46:00.956,1.5004618,197.98,VfS0qUERdZ,3528.1,2023-01-08,Sunday
2023-01-08 09:46:00.956,1.5452036,284.52,VfS0qUERdZ,4991.98,2023-01-08,Sunday
2023-01-08 09:46:00.957,1.5288222,178.75,VfS0qUERdZ,3160.77,2023-01-08,Sunday
2023-01-08 09:46:00.957,1.4482385,410.32,VfS0qUERdZ,7288.39,2023-01-08,Sunday
2023-01-08 09:46:00.958,1.5396268,214.3,VfS0qUERdZ,3694.4,2023-01-08,Sunday
2023-01-08 09:46:00.958,1.5145087,289.16998,VfS0qUERdZ,5124.2397,2023-01-08,Sunday
2023-01-08 09:46:00.958,1.5597256,246.23996,VfS0qUERdZ,4368.4297,2023-01-08,Sunday
2023-01-08 09:46:00.958,1.5135216,105.659996,VfS0qUERdZ,1849.29,2023-01-08,Sunday
2023-01-08 09:46:00.959,1.5613474,263.88998,VfS0qUERdZ,4536.13,2023-01-08,Sunday
2023-01-08 09:46:00.959,1.5432978,305.37994,VfS0qUERdZ,5434.68,2023-01-08,Sunday
2023-01-08 09:46:00.959,1.4962295,131.71999,VfS0qUERdZ,2312.1802,2023-01-08,Sunday
2023-01-08 09:46:00.959,1.5137142,241.82999,VfS0qUERdZ,4296.35,2023-01-08,Sunday
2023-01-08 09:46:00.960,1.5300199,232.18997,VfS0qUERdZ,4149.23,2023-01-08,Sunday
2023-01-08 09:46:00.960,1.584119,136.01,VfS0qUERdZ,2372.25,2023-01-08,Sunday
2023-01-08 09:46:00.960,1.4920202,195.69998,VfS0qUERdZ,3466.84,2023-01-08,Sunday
2023-01-08 09:46:00.961,1.5314785,411.20993,VfS0qUERdZ,7317.3203,2023-01-08,Sunday
2023-01-08 09:46:00.961,1.5459975,321.34998,VfS0qUERdZ,5665.66,2023-01-08,Sunday
2023-01-08 09:46:00.961,1.52177,180.93999,VfS0qUERdZ,3149.94,2023-01-08,Sunday
2023-01-08 09:46:00.961,1.46245,363.26,VfS0qUERdZ,6419.77,2023-01-08,Sunday
2023-01-08 09:46:00.962,1.5338696,120.799995,VfS0qUERdZ,2103.3599,2023-01-08,Sunday
2023-01-08 09:46:00.962,1.4475348,422.77997,VfS0qUERdZ,7619.33,2023-01-08,Sunday
2023-01-08 09:46:00.962,1.492092,157.35999,VfS0qUERdZ,2737.4402,2023-01-08,Sunday
2023-01-08 09:46:00.963,1.4651856,158.69,VfS0qUERdZ,2760.45,2023-01-08,Sunday
2023-01-08 09:46:00.963,1.4777794,239.18999,VfS0qUERdZ,4081.46,2023-01-08,Sunday
2023-01-08 09:46:00.963,1.4688665,170.38998,VfS0qUERdZ,3006.69,2023-01-08,Sunday
2023-01-08 09:46:00.964,1.5293509,194.0,VfS0qUERdZ,3333.33,2023-01-08,Sunday
2023-01-08 09:46:00.964,1.5711536,233.81999,VfS0qUERdZ,4056.1702,2023-01-08,Sunday
2023-01-08 09:46:00.964,1.5647502,412.74997,VfS0qUERdZ,7240.67,2023-01-08,Sunday
2023-01-08 09:46:00.965,1.4761757,328.51,VfS0qUERdZ,5807.01,2023-01-08,Sunday
2023-01-08 09:46:00.965,1.542612,164.45999,VfS0qUERdZ,2893.54,2023-01-08,Sunday
2023-01-08 09:46:00.965,1.5858679,197.76,VfS0qUERdZ,3434.31,2023-01-08,Sunday
2023-01-08 09:46:00.965,1.5433038,117.939995,VfS0qUERdZ,2094.82,2023-01-08,Sunday
2023-01-08 09:46:00.968,1.5269705,98.579994,VfS0qUERdZ,1725.33,2023-01-08,Sunday
2023-01-08 09:46:00.968,1.6063905,208.4,VfS0qUERdZ,3659.21,2023-01-08,Sunday
2023-01-08 09:46:00.968,1.5939894,65.21999,VfS0qUERdZ,1176.19,2023-01-08,Sunday
2023-01-08 09:46:00.968,1.5236344,141.84999,VfS0qUERdZ,2516.6199,2023-01-08,Sunday
2023-01-08 09:46:00.969,1.4633847,145.76999,VfS0qUERdZ,2552.24,2023-01-08,Sunday
2023-01-08 09:46:00.969,1.5578691,123.399994,VfS0qUERdZ,2189.47,2023-01-08,Sunday
2023-01-08 09:46:00.970,1.436436,162.35999,VfS0qUERdZ,2915.23,2023-01-08,Sunday
2023-01-08 09:46:00.970,1.5096958,139.53,VfS0qUERdZ,2428.75,2023-01-08,Sunday
2023-01-08 09:46:00.970,1.4952027,345.97998,VfS0qUERdZ,6161.96,2023-01-08,Sunday
2023-01-08 09:46:00.970,1.7286102,193.81,VfS0qUERdZ,3151.4102,2023-01-08,Sunday
2023-01-08 09:46:00.971,1.5508628,188.89,VfS0qUERdZ,3298.76,2023-01-08,Sunday
2023-01-08 09:46:00.971,1.5163168,158.79999,VfS0qUERdZ,2755.95,2023-01-08,Sunday
2023-01-08 09:46:00.971,1.5416453,120.0,VfS0qUERdZ,2116.57,2023-01-08,Sunday
2023-01-08 09:46:00.971,1.5223882,176.09999,VfS0qUERdZ,3041.67,2023-01-08,Sunday
2023-01-08 09:46:00.972,1.5808522,161.62,VfS0qUERdZ,2709.3,2023-01-08,Sunday
2023-01-08 09:46:00.972,1.651912,192.53,VfS0qUERdZ,3411.2,2023-01-08,Sunday
2023-01-08 09:46:00.972,1.4930128,212.59999,VfS0qUERdZ,3771.06,2023-01-08,Sunday
2023-01-08 09:46:00.973,1.463375,437.98996,VfS0qUERdZ,7767.04,2023-01-08,Sunday
2023-01-08 09:46:00.973,1.5240737,264.55997,VfS0qUERdZ,4618.15,2023-01-08,Sunday
2023-01-08 09:46:00.973,1.4355491,132.53,VfS0qUERdZ,2342.1,2023-01-08,Sunday
2023-01-08 09:46:00.974,1.4918678,126.52,VfS0qUERdZ,2256.53,2023-01-08,Sunday
2023-01-08 09:46:00.974,1.5010278,157.65999,VfS0qUERdZ,2712.16,2023-01-08,Sunday
2023-01-08 09:46:00.974,1.4794757,171.06999,VfS0qUERdZ,3031.17,2023-01-08,Sunday
2023-01-08 09:46:00.975,1.62537,125.85,VfS0qUERdZ,2219.43,2023-01-08,Sunday
2023-01-08 09:46:00.975,1.4868857,120.2,VfS0qUERdZ,2167.6,2023-01-08,Sunday
2023-01-08 09:46:00.975,1.5230689,141.9,VfS0qUERdZ,2435.08,2023-01-08,Sunday
2023-01-08 09:46:00.975,1.4949784,168.90999,VfS0qUERdZ,2998.8,2023-01-08,Sunday
2023-01-08 09:46:00.976,1.5631145,142.8,VfS0qUERdZ,2457.53,2023-01-08,Sunday
2023-01-08 09:46:00.976,1.5064585,127.03,VfS0qUERdZ,2243.82,2023-01-08,Sunday
2023-01-08 09:46:00.976,1.5661011,246.04999,VfS0qUERdZ,4362.85,2023-01-08,Sunday
2023-01-08 09:46:00.976,1.5595762,80.67,VfS0qUERdZ,1414.15,2023-01-08,Sunday
2023-01-08 09:46:00.977,1.5233111,145.81,VfS0qUERdZ,2547.33,2023-01-08,Sunday
2023-01-08 09:46:00.977,1.5096694,113.299995,VfS0qUERdZ,1966.35,2023-01-08,Sunday
2023-01-08 09:46:00.977,1.5606503,207.97998,VfS0qUERdZ,3663.56,2023-01-08,Sunday
2023-01-08 09:46:00.985,1.552266,97.729996,VfS0qUERdZ,1689.74,2023-01-08,Sunday
2023-01-08 09:46:00.985,1.5367173,158.79999,VfS0qUERdZ,2831.42,2023-01-08,Sunday
2023-01-08 09:46:00.986,1.5020053,194.68,VfS0qUERdZ,3461.21,2023-01-08,Sunday
2023-01-08 09:46:00.986,1.6358256,135.79,VfS0qUERdZ,2276.58,2023-01-08,Sunday
2023-01-08 09:46:00.987,1.4765378,136.59,VfS0qUERdZ,2408.03,2023-01-08,Sunday
2023-01-08 09:46:00.987,1.5267941,145.44,VfS0qUERdZ,2565.69,2023-01-08,Sunday
2023-01-08 09:46:00.987,1.484536,132.12,VfS0qUERdZ,2233.3901,2023-01-08,Sunday
2023-01-08 09:46:00.988,1.5315839,131.65,VfS0qUERdZ,2311.6602,2023-01-08,Sunday
2023-01-08 09:46:00.988,1.506033,133.69,VfS0qUERdZ,2368.42,2023-01-08,Sunday
2023-01-08 09:46:00.989,1.4828609,185.96999,VfS0qUERdZ,3311.77,2023-01-08,Sunday
2023-01-08 09:46:00.989,1.5324587,185.34998,VfS0qUERdZ,3325.1301,2023-01-08,Sunday
2023-01-08 09:46:00.989,1.5226098,170.48,VfS0qUERdZ,2991.81,2023-01-08,Sunday
2023-01-08 09:46:00.990,1.5150288,193.22,VfS0qUERdZ,3405.76,2023-01-08,Sunday
2023-01-08 09:46:00.990,1.5260817,138.61998,VfS0qUERdZ,2453.37,2023-01-08,Sunday
2023-01-08 09:46:00.991,1.5242888,118.42,VfS0qUERdZ,2044.34,2023-01-08,Sunday
2023-01-08 09:46:00.991,1.4926922,142.95,VfS0qUERdZ,2540.61,2023-01-08,Sunday
2023-01-08 09:46:00.991,1.4907088,231.62999,VfS0qUERdZ,4128.69,2023-01-08,Sunday
2023-01-08 09:46:00.992,1.5259278,91.46999,VfS0qUERdZ,1632.35,2023-01-08,Sunday
2023-01-08 09:46:00.992,1.4701561,157.62999,VfS0qUERdZ,2752.9,2023-01-08,Sunday
2023-01-08 09:46:00.992,1.5394222,181.80998,VfS0qUERdZ,3125.9702,2023-01-08,Sunday
2023-01-08 09:46:00.993,1.4294705,398.5798,VfS0qUERdZ,7089.0225,2023-01-08,Sunday
2023-01-08 09:46:00.993,1.5706209,85.45,VfS0qUERdZ,1510.0599,2023-01-08,Sunday
2023-01-08 09:46:00.994,1.5221004,362.7699,VfS0qUERdZ,6524.8813,2023-01-08,Sunday
2023-01-08 09:46:00.994,1.6851759,88.94,VfS0qUERdZ,1513.3099,2023-01-08,Sunday
2023-01-08 09:46:00.995,1.5384208,55.929993,VfS0qUERdZ,921.99,2023-01-08,Sunday
2023-01-08 09:46:00.995,1.7115186,333.08997,VfS0qUERdZ,5615.318,2023-01-08,Sunday
2023-01-08 09:46:00.995,1.4717507,264.67993,VfS0qUERdZ,4801.24,2023-01-08,Sunday
2023-01-08 09:46:00.996,1.5383708,105.56,VfS0qUERdZ,1770.6199,2023-01-08,Sunday
2023-01-08 09:46:00.996,1.6050872,358.74,VfS0qUERdZ,5931.48,2023-01-08,Sunday
2023-01-08 09:46:00.997,1.4706167,90.119995,VfS0qUERdZ,1531.57,2023-01-08,Sunday
2023-01-08 09:46:00.997,1.6262205,227.08998,VfS0qUERdZ,3945.0999,2023-01-08,Sunday
2023-01-08 09:46:00.998,1.7128526,171.25,VfS0qUERdZ,2853.4,2023-01-08,Sunday
2023-01-08 09:46:00.998,1.5430719,69.21,VfS0qUERdZ,1208.9199,2023-01-08,Sunday
2023-01-08 09:46:00.998,1.4748774,128.07999,VfS0qUERdZ,2241.07,2023-01-08,Sunday
2023-01-08 09:46:00.999,1.5714664,184.59999,VfS0qUERdZ,3229.84,2023-01-08,Sunday
2023-01-08 09:46:00.999,1.6004581,88.74,VfS0qUERdZ,1564.61,2023-01-08,Sunday
2023-01-08 09:46:01.000,1.6217304,67.42,VfS0qUERdZ,1166.34,2023-01-08,Sunday
2023-01-08 09:46:01.000,1.5002108,73.66,VfS0qUERdZ,1336.01,2023-01-08,Sunday
2023-01-08 09:46:01.000,1.6038113,81.38,VfS0qUERdZ,1452.74,2023-01-08,Sunday
2023-01-08 09:46:01.001,1.5551568,96.49,VfS0qUERdZ,1716.46,2023-01-08,Sunday
2023-01-08 09:46:01.001,1.6003835,206.38994,VfS0qUERdZ,3393.9404,2023-01-08,Sunday
2023-01-08 09:46:01.002,1.5823317,49.96,VfS0qUERdZ,880.0,2023-01-08,Sunday
2023-01-08 09:46:01.002,1.7418126,387.1001,VfS0qUERdZ,6077.801,2023-01-08,Sunday
2023-01-08 09:46:01.002,1.5052487,86.71,VfS0qUERdZ,1559.97,2023-01-08,Sunday
2023-01-08 09:46:01.003,1.5075111,93.039986,VfS0qUERdZ,1669.42,2023-01-08,Sunday
2023-01-08 09:46:01.003,1.5667338,32.95,VfS0qUERdZ,580.4,2023-01-08,Sunday
2023-01-08 09:46:01.003,1.475773,232.26999,VfS0qUERdZ,4171.4697,2023-01-08,Sunday
2023-01-08 09:46:01.004,1.5068462,48.04,VfS0qUERdZ,859.52,2023-01-08,Sunday
2023-01-08 09:46:01.004,1.5975976,171.20998,VfS0qUERdZ,2994.59,2023-01-08,Sunday
2023-01-08 09:46:01.004,1.5456258,264.97995,VfS0qUERdZ,4760.27,2023-01-08,Sunday
2023-01-08 09:46:01.005,1.4971095,96.07,VfS0qUERdZ,1676.38,2023-01-08,Sunday
2023-01-08 09:46:01.005,1.5429254,188.24998,VfS0qUERdZ,3220.39,2023-01-08,Sunday
2023-01-08 09:46:01.005,1.5188489,263.90997,VfS0qUERdZ,4758.61,2023-01-08,Sunday
2023-01-08 09:46:01.006,1.532011,184.52998,VfS0qUERdZ,3268.92,2023-01-08,Sunday
2023-01-08 09:46:01.006,1.5822263,56.46,VfS0qUERdZ,966.77997,2023-01-08,Sunday
2023-01-08 09:46:01.006,1.5178062,128.42998,VfS0qUERdZ,2356.96,2023-01-08,Sunday
2023-01-08 09:46:01.007,1.5812691,246.30998,VfS0qUERdZ,4411.27,2023-01-08,Sunday
2023-01-08 09:46:01.007,1.6507746,89.94999,VfS0qUERdZ,1537.79,2023-01-08,Sunday
2023-01-08 09:46:01.007,1.5976713,148.34999,VfS0qUERdZ,2561.77,2023-01-08,Sunday
2023-01-08 09:46:01.008,1.5724326,78.28,VfS0qUERdZ,1378.98,2023-01-08,Sunday
2023-01-08 09:46:01.008,1.5558553,181.32997,VfS0qUERdZ,3037.29,2023-01-08,Sunday
2023-01-08 09:46:01.008,1.5640353,121.11998,VfS0qUERdZ,2153.74,2023-01-08,Sunday
2023-01-08 09:46:01.009,1.9061577,526.4602,VfS0qUERdZ,7783.7607,2023-01-08,Sunday
2023-01-08 09:46:01.009,1.5037926,40.009995,VfS0qUERdZ,705.25,2023-01-08,Sunday
2023-01-08 09:46:01.009,1.8086121,88.619995,VfS0qUERdZ,1565.14,2023-01-08,Sunday
2023-01-08 09:46:01.010,1.5501739,110.719986,VfS0qUERdZ,1944.6901,2023-01-08,Sunday
2023-01-08 09:46:01.010,1.5546571,147.08998,VfS0qUERdZ,2595.79,2023-01-08,Sunday
2023-01-08 09:46:01.010,1.6538211,73.689995,VfS0qUERdZ,1250.09,2023-01-08,Sunday
2023-01-08 09:46:01.010,1.8103007,501.1502,VfS0qUERdZ,7491.32,2023-01-08,Sunday
2023-01-08 09:46:01.011,1.5862387,243.65997,VfS0qUERdZ,4408.19,2023-01-08,Sunday
2023-01-08 09:46:01.011,1.7589297,567.24,VfS0qUERdZ,8547.92,2023-01-08,Sunday
2023-01-08 09:46:01.011,1.5264902,244.02995,VfS0qUERdZ,4420.2,2023-01-08,Sunday
2023-01-08 09:46:01.012,1.5958053,415.13992,VfS0qUERdZ,7290.25,2023-01-08,Sunday
2023-01-08 09:46:01.012,1.5606492,155.48997,VfS0qUERdZ,2837.15,2023-01-08,Sunday
2023-01-08 09:46:01.012,1.5243765,104.2,VfS0qUERdZ,1855.86,2023-01-08,Sunday
2023-01-08 09:46:01.013,1.5345467,225.07996,VfS0qUERdZ,3999.44,2023-01-08,Sunday
2023-01-08 09:46:01.013,1.5705825,293.53995,VfS0qUERdZ,5086.9204,2023-01-08,Sunday
2023-01-08 09:46:01.014,1.4654322,157.06999,VfS0qUERdZ,2788.42,2023-01-08,Sunday
2023-01-08 09:46:01.014,1.506391,95.52,VfS0qUERdZ,1716.97,2023-01-08,Sunday
2023-01-08 09:46:01.014,1.5441875,204.21999,VfS0qUERdZ,3580.68,2023-01-08,Sunday
2023-01-08 09:46:01.015,1.7208846,147.4,VfS0qUERdZ,2387.99,2023-01-08,Sunday
2023-01-08 09:46:01.015,1.5131909,189.43997,VfS0qUERdZ,3434.33,2023-01-08,Sunday
2023-01-08 09:46:01.015,1.5791528,283.81995,VfS0qUERdZ,5138.3696,2023-01-08,Sunday
